"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Nigeria","NGA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98188758753109","3.23283164866974","4.53689936693307","6.92599766824001","10.5996332516215","17.8200034858188","22.3796218466575","23.7337538638882","25.7072218120543","26.8217544587422","27.7444931231679","32.0744128065418","35.6392501959511","39.7379827166286","44.5063582493774","50.7354241020051","53.1925627824977","54.5037683041211","58.5674283683053","66.155760136113","74.0185279447994","79.5314741248053","87.4390472548502","93.4808912579285","99.405200855157","108.23260703904","123.638632557285","141.063307807775","154.354303761654","",
"Nicaragua","NIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88642011732671","5.06098360122173","5.21650873497957","5.32763888590344","5.48560256844072","5.79509621827706","6.14295826841804","6.49491460511035","7.01741563033997","8.09781930272609","8.42634558750853","8.74263110430534","9.16007540189787","9.61994103019609","10.1575773202652","10.5987501395815","11.0093623631936","11.2552469594525","11.4448614265516","11.7246807833048","",
"Netherlands","NLD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.905972","0.908076","0.91188","0.909134","0.913308","0.913432","0.905714","0.909271","0.908839","0.911314","0.890207","0.904713","0.901545","0.932926","0.91079","0.904153","0.890302","0.876483","0.868154","0.871281","0.881367","0.878735","0.882709","0.872773","0.881682","0.888425","0.88646","0.867079","0.873959","",
"Norway","NOR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.667267","9.696624","9.657839","9.655052","9.549936","9.570662","9.376695","9.536039","9.698802","9.794683","9.870209","9.99344","9.899923","10.079108","9.956875","9.952271","9.802426","9.513813","9.623308","9.656307","9.766727","9.780379","9.799887","9.765779","9.850837","10.599001","10.859204","10.7836","11.054644","",
"Nepal","NPL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58519755243277","10.6263865102379","12.0827950995787","12.6172388904033","13.3232913037277","13.9476321195701","14.7998549151055","15.0416991239709","16.4772846895342","17.32592967337","17.1754189359314","17.1523904594094","17.3960972833292","17.9807148719056","18.009534982398","18.6093582878431","19.2753755330081","19.1660319449426","20.2861636491307","22.6172926890398","24.3277104015536","25.7592673391665","27.6244029712551","29.6868316560363","31.6563476351199","34.1068967746243","36.6427315495861","","","",
"Nauru","NRU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20879771681625","","","","","","","","",
"New Zealand","NZL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56413","1.550067","1.533483","1.504734","1.487091","1.487051","1.483785","1.477875","1.487538","1.478","1.507516","1.510904","1.557526","1.582901","1.564706","1.598628","1.587444","1.573155","1.570388","1.601712","1.594383","1.589175","1.586142","1.608914","1.600829","1.631068","1.620873","1.605309","1.608507","",
"OECD members","OED","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.187775637599617","0.181123282655296","0.177796983918327","0.174252580272616","0.170769696027429","0.168320430277163","0.168840660497418","0.173728969979687","0.188010720695975","0.195226576627189","0.198331561705481","0.200033749081795","0.201755217911569","0.200921462789104","0.199735415780997","0.199629009124412","0.1993286138632","0.198288449848741","0.195266425046569","",
"Other small states","OSS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.97726568401392","7.48306868074582","7.95373256708134","8.49623157799993","9.30445381695923","10.1677094564733","10.902901856199","11.8657756381967","12.4121061090327","12.6495197002994","12.770635649558","12.8106380941524","13.0255627050349","13.1075903970381","13.7161865297811","14.4684514863032","15.1265361397502","15.8245318187319","18.3309711385153","20.9070733320699","23.4250325852271","25.4142520427191","27.309817125374","28.9859354465104","30.573869326704","31.3100406127017","32.0841329193242","32.6983782157626","33.5395882048709","",
"Panama","PAN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.619606101075668","0.601899732710854","0.594864160414438","0.58043206430559","0.572857524417778","0.562764993986318","0.553604450590611","0.54812270849106","0.542761979259373","0.537764772578783","0.527995986550538","0.51506076529564","0.512119035773557","0.502712777830366","0.491929163338881","0.48937483657426","0.485733652588138","0.491948428493732","0.515255458890373","0.529551035124309","0.53919613978092","0.553408025120151","0.573083292808686","0.58755556763563","0.5933622150634","0.593474019757143","0.590415565395696","0.583163144470445","0.573593880462354","",
"Peru","PER","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0821159939994755","0.401406346906018","0.676076450210902","0.975714551560782","1.17663881834822","1.271901288319","1.37825311335228","1.46208279420765","1.54408346411976","1.56344921581564","1.56920352905006","1.55624605637387","1.53490759240169","1.53474674108325","1.54947335983818","1.52285104693524","1.50479849573996","1.48910443264496","1.51702216589031","1.56713734745947","1.56541474840176","1.56863899124753","1.59301893463472","1.61408678968511","1.63986110582702","1.69605252156042","1.73508708154461","1.74651606840723","1.72733734307953","",
"Philippines","PHL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8692691457541","10.1478614675563","10.7016205375491","11.0929488614427","11.9339444172155","12.4013608175352","12.9489395618397","13.36049199549","14.3712428573548","14.8987688995843","14.9852800480652","15.3524324734901","15.5242251284511","15.5271186174502","15.8525457409208","16.3315450131968","16.6889906481011","16.6966700646351","17.4075946348274","18.2067598201358","18.5918517757214","18.8732929229352","19.0503643989023","19.2602454448575","19.6346768307247","19.7436310525796","19.7420937787546","19.8818671345404","20.4192736698593","",
"Palau","PLW","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.807516219204254","0.78456507581318","0.7742298702779","0.791473605860659","0.795750584567972","0.805030985365676","0.808052828610614","0.871291248376668","0.886975203327772","0.88524861076235","0.898274222837271","0.911869812602493","0.928855139244466","0.952341283489372","0.96024028379331","0.938393039109749","0.930586299337644","","",
"Papua New Guinea","PNG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.753599197517403","0.773341770426776","0.782955509498879","0.798336457811706","0.800244861605224","0.912923307223959","0.990023528856177","1.00576024823028","1.12482367029632","1.26510357472334","1.41463748957562","1.50367646533273","1.65485544366415","1.85613342942299","1.8467638361788","1.81797190341236","1.80287029613783","1.7688415078608","1.88675935634833","2.02448950358109","2.11160317585541","2.13788628491897","2.1895768405653","2.26500822279477","2.34524451148837","2.48291896661661","2.61562397234946","2.69993276111687","2.75997777864509","",
"Poland","POL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.260938","0.423732","0.596118","0.764659","1.027071","1.286945","1.498114","1.682606","1.832596","1.912002","2.026433","2.047214","2.027538","2.016258","2.045279","2.117511","2.09064","2.024966","2.005873","2.023434","1.95033","1.920205","1.907951","1.872634","1.879319","1.876256","1.869592","1.865538","1.906941","",
"Pre-demographic dividend","PRE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9728575","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.524526","0.567475","0.603535","0.62934","0.651091","0.664813","0.672536","0.683888","0.707322","0.702005","0.70008","0.70699","0.72174","0.714186","0.715161","0.704233","0.698108","0.718222","0.714751","0.704851","0.700273","0.693922","0.689488","0.664811","0.667289","0.673035","0.669937","0.66505","0.676439","",
"Paraguay","PRY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492.645880937951","587.12648518972","656.444584892802","753.726923503178","885.647139265618","977.136167104843","1042.33932373692","1089.3126320874","1196.58943684919","1250.03522616987","1317.81466692939","1374.74167908444","1495.51107891914","1670.50197472569","1697.28194571269","1753.33615481975","1861.45455707212","1956.94286584385","2075.96319400273","2137.37039485096","2200.69068803918","2309.42995401152","2345.7806155756","2373.96343035343","2453.54400570183","2527.31738076852","2597.83056968024","2635.28241485027","2674.71873709922","",
"West Bank and Gaza","PSE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93128711031827","2.02091481962539","2.10106037247877","2.1700696768385","2.15792257771472","2.12427371585848","2.21050022785254","2.25660225078475","2.26378757941529","2.27943166487417","2.29304292517046","2.27090613428052","2.40323606025624","2.47823087300665","2.52965618570861","2.52279976437844","2.54034233136452","2.54684101873616","2.5496169225673","2.58305332839532","2.54528282725811","2.49749398943305","2.43318852794488","",
"Pacific island small states","PSS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.592991819956","","","","","","","","",
"Qatar","QAT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09097725058115","2.09463481746793","2.09527495301767","2.0174280527879","1.9921460527817","1.995074082788","2.03332235143432","2.08293065322309","2.1116276819356","2.11149700206155","2.0762323768564","2.04887595642085","2.02172801302771","2.02161869452835","2.10277898479479","2.2130432811792","2.39762870885209","2.65184977578029","2.93815817708898","2.8052413071088","2.69303997735937","2.64034512277374","2.64670897965578","2.6925440842648","2.73831521639423","2.78468697508462","2.82359961699368","2.77562553922417","2.71637626342811","",
"Romania","ROU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000801757790734916","0.00254309255739385","0.00768158478513971","0.0265002472265655","0.061147440628716","0.0786562567212974","0.112915173963204","0.257355782735638","0.368320623594461","0.526561218016494","0.728540966058982","0.930754059838026","1.12920520037529","1.3757353444148","1.45675911863774","1.65607671176782","1.71006012363452","1.79830087415107","1.86629799124884","1.8945841313827","1.86878966418334","1.85895698479003","1.88030835812821","1.89486378336896","1.89415110863113","1.91140878894676","1.859753940792","1.86395315581112","1.91954214549228","",
"Russian Federation","RUS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0181187619490837","0.171460341752884","0.681317664173029","1.97104","2.845415","3.276927","3.95716","6.862118","7.550111","8.87151","10.049132","11.010306","12.317392","13.390844","13.59712","14.346184","15.071879","15.94314","16.713316","16.769129","17.686906","21.504423","22.572889","25.298926","26.016825","26.182711","26.880742","",
"Rwanda","RWA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7256192347405","58.221052597203","61.9120215327198","67.566540853873","","127.422988845723","132.969181978494","145.543632170385","152.219123737948","145.375969236757","146.110988929207","146.845171694919","147.432855467182","154.899788788403","169.342415857518","178.549364318478","188.334043681296","199.738256453097","222.049569967066","251.680171156574","246.978524005036","246.834367684283","266.673213670936","278.423397176501","280.357921365752","287.107741083826","303.900979959106","322.184005442112","313.528541782805","",
"South Asia","SAS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02632461532079","2.03849689732345","1.97704597474178","1.94063854082456","1.90199660792038","1.94016425109054","1.90794837022402","1.86543078647893","1.8300968512833","1.76702486039517","1.6900744570533","1.6251987040043","1.60377952518541","1.57778066932882","1.54456265513752","1.50103826034171","1.48625091901959","1.50525523352157","1.59268296422182","1.67919881830897","1.74031630754371","1.78535022322007","1.79928981181633","1.83557552486722","1.84676774804435","1.86713312490911","1.88173451126317","1.82710557237674","1.82752220388507","",
"Sudan","SDN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00506826605619647","0.0108711452318019","0.0229627711426476","0.0449167378142118","0.0942912309549722","0.154430615170859","0.349312139557327","0.500565705992405","0.577227569742765","0.655217319243109","0.684728969777967","0.698348781576553","0.744736140747653","0.784354842227077","0.828208773747971","0.86925354271502","0.902691120860383","0.947656442148995","1.04318414371534","1.16466812984958","1.29765097437241","1.48552957653677","1.97303315706262","2.65472022940918","3.57647002296182","4.17627743915146","","","","",
"Senegal","SEN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.610636604063","208.878633146948","202.515166563932","195.555422281419","252.133212620198","264.539543796633","264.084906142903","262.57652471331","261.553912567469","258.070956191191","251.468264708902","251.831014940416","253.693408283561","247.933176679388","242.711529379142","238.764458857696","236.18853654883","243.079119138614","251.29130855837","246.518714051782","245.52099220541","246.107411034364","244.537471964579","242.718863153644","236.24026457755","236.279398125416","235.289358911443","233.418756716727","228.903622034141","",
"Singapore","SGP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37557726270155","1.36489751872725","1.35475309293682","1.34603705418886","1.35250033187638","1.3382276557473","1.31810151314658","1.3137982827217","1.29025547611551","1.2628397974382","1.2382219386746","1.21619763619734","1.19252032194583","1.17197231133852","1.16039255836316","1.12708627589033","1.10237853574119","1.09436416078434","1.12375645001896","1.13449751752815","1.14770467191132","1.17096952967973","1.19972624300897","1.2102942150338","1.20318123679491","1.19547342110237","1.17429536870722","1.15642989406283","1.13380687705157","",
"Solomon Islands","SLB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8664376092376","2.06009464445124","2.21450534959679","2.34823405342738","2.59193357090935","2.7639754378409","3.00143749440994","3.1699696799006","3.50856743230766","3.70881752946366","3.87071834906162","4.02504339121149","4.39525576327834","4.65309026583115","4.84834610036078","5.03300491862679","5.42277182935999","5.67654925127559","6.41351019365888","6.89290981577427","6.85299539489956","7.13107406133715","7.39954210720137","7.68589287931639","7.95390847160728","7.89884553617154","7.84041265487363","7.71440245505026","7.79112972259327","",
"Sierra Leone","SLE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1326.76972539698","1440.25237623895","1500.80223464156","1618.65472130989","1707.0961156162","1767.18973901997","1845.43037566137","1919.15383957283","1976.24824961217","2106.03364181397","2306.14536083622","2669.45824816992","3023.59309931712","",
"El Salvador","SLV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.279632909620697","0.306910000526729","0.331294065540145","0.381349496720129","0.411001785611232","0.439883280552619","0.469190182414137","0.479058557321797","0.483751294896056","0.475830477544674","0.470741681331255","0.474974757743226","0.476281554675714","0.475584368655062","0.483804525771856","0.489879187255468","0.493728800397795","0.502011387420022","0.515880745194743","0.523188366158996","0.520816890440451","0.530773512827664","0.529007536973534","0.52532059642186","0.522834769316083","0.518395878736872","0.515029715909102","0.509393008576429","0.502668965213339","",
"San Marino","SMR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.778639274227458","0.769187379421338","0.756486282863856","0.748200115011605","0.745626935633994","0.748887661392108","0.768091056327962","0.775235227440801","0.7733035","0.779046264520424","0.780117807705785","0.776208399515642","0.776418184401009","0.771145775599286","0.762959896690428","","",
"Somalia","SOM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10731.68","","","","","","","","",
"Serbia","SRB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02558572338817","1.82221926790944","3.46277670769261","4.17233970194075","5.34769369909653","7.45488364497635","12.3401350223773","22.8882547941757","25.8288935799491","28.1166632464601","30.1690946268125","33.5811052909963","35.9505461935812","37.8314100879238","38.8231947593431","41.0799951098252","42.8904741036503","44.4201396639138","46.0383617877771","47.9324359245425","47.8900746320709","48.356282942956","48.5689350249904","48.8513991540349","49.5065413197785","",
"Sub-Saharan Africa (excluding high income)","SSA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03039368201472","1.08583866789329","1.08081306982238","1.543373","2.19370352387906","2.16118191589504","2.16188373428823","","","","","",
"Sub-Saharan Africa","SSF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10548839287892","1.4671458208097","2.1742040369124","2.39839775408255","2.60330687440342","2.76523453962531","2.99777192191328","3.21826857840735","3.55078125700995","4.02331755557045","4.79703052708545","5.52908179355634","7.02802777172159","8.24913336619651","9.19870924817111","10.1947902845424","11.0506306649863","11.7739082471051","12.396801389206","13.0316634203723","13.5681766269499","14.0411540390511","14.7848631664857","",
"Suriname","SUR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00287372538590817","0.00347288357988155","0.00484268298382595","0.0114543982620694","0.0522977114792129","0.170700709633724","0.164675604868493","0.17241141629928","0.20199164499756","0.392908101044063","0.605843663820827","0.816539442199955","0.928598906379245","1.11684396413519","1.19634660323564","1.27161826018331","1.37085051468926","1.41848059263985","1.56639566532123","1.56988405080769","1.65176138913005","1.88481703880205","1.93906152661924","1.94782574726041","1.9815830361734","2.11568168769284","3.24706698110944","3.87870183879825","","",
"Slovak Republic","SVK","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29763103532945","0.317461830875597","0.380168","0.422422","0.451904","0.462345","0.473436","0.492773","0.531052","0.555941","0.547574","0.553999","0.598717","0.622028","0.614441","0.62585","0.625491","0.608411","0.593315","0.568181","0.564795","0.569467","0.549944","0.544946","0.549963","0.541511","0.539794","0.547612","",
"Slovenia","SVN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0372039453815401","0.076679","0.22716","0.291054","0.34296","0.425556","0.461218","0.490848","0.517185","0.540102","0.562512","0.596866","0.621898","0.645752","0.653646","0.662445","0.66701","0.684369","0.686488","0.7082","0.698753","0.681376","0.677672","0.665662","0.66613","0.669389","0.665911","0.647912","0.662316","",
"Sweden","SWE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.827256","9.438043","9.407465","9.674031","9.726442","9.80952","9.668432","9.687161","9.694499","9.568644","9.332969","9.51898","9.576923","9.740476","9.52712","9.5289","9.278243","9.054193","8.926968","9.064983","9.150558","9.025884","8.961105","9.05176","9.122638","9.301321","9.500011","9.353207","9.474172","",
"Eswatini","SWZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34395022535311","1.40454105123844","1.46628915783692","1.59549381416486","1.76905545320922","1.93224000547597","1.99783006848175","2.09129402820624","2.22633827157897","2.31132449756675","2.50878527943314","2.58480893242982","2.85028912458624","2.99019493681426","3.0125637106637","3.05280952521931","3.11428497171208","3.27244523070664","3.55035210472033","3.82840238737514","3.93647423365599","4.04906884127039","4.32161106313083","4.49862781133693","4.67826827176882","4.90413514312866","5.22308256169812","5.43232201163184","5.55812339053313","",
"Sint Maarten (Dutch part)","SXM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64955946328744","1.60281223221787","1.62743092961177","1.56071211985204","1.65959430640586","1.65467190304661","1.67757612475582","1.70955738833364","1.72748136394422","1.73197815158786","1.73563521564246","1.71592578758664","1.71696579418299","","",
"Seychelles","SYC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99172726331237","4.88406237122283","4.89439347222125","4.81984922436128","4.77896009656649","4.63721086959634","4.45558783437396","4.38071785946735","4.42504487546895","4.60515396608462","4.73398064985814","4.87870096454577","4.81093572904027","4.85950411423024","4.91535428801928","4.79718929010745","4.63084442840884","4.74196054611929","6.25469094158912","8.2702375932358","7.94113026903334","7.89512835886654","8.28505550534471","8.5197390472892","8.49992086488787","8.83300457509709","8.63437715875905","8.69581329016687","8.80279652223091","",
"Syrian Arab Republic","SYR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5581833367414","13.1322728155833","14.1494658159811","15.561157568813","17.4903927209813","18.3707422599132","19.319999665143","19.2347476144752","18.7897455243581","17.7064080007916","16.4692492670188","16.4970907313293","16.2183332616577","16.7776145947506","17.0645320541222","17.6995624504982","18.8652051815942","19.0587197440419","21.2439987325244","21.9425299251426","22.5378039945802","22.88657","30.6521697426791","","","","","","","",
"Turks and Caicos Islands","TCA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2824751586348","","","","","","","","",
"Chad","TCD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.499522643878","193.546891390573","182.008993097648","161.890931269145","223.609274742756","237.583913866178","256.971888652997","265.0939484354","272.159234074503","244.958533915512","246.014753885182","268.995285764435","278.543249952867","267.587104739591","246.653252771543","257.382751191681","269.376827001547","238.400181799254","253.226568920403","279.422223255482","269.201188157364","251.29615851615","280.714441686501","277.06421666036","277.224019665252","287.05733726952","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.187424827794","145.606270734267","143.295547730472","137.785767883447","186.873860868788","211.646218560777","215.257498227106","227.695209873856","226.401623565827","221.436065713417","218.192497830249","220.512686220784","223.711833916636","216.711749354654","211.890779346709","218.838542569853","216.724978432267","212.706664151831","222.653261044633","231.745688872754","231.303132619116","232.214994348561","233.37037661243","234.199673933238","230.900974082805","236.589114397056","236.644873567385","229.434083171022","226.041420350172","",
"Thailand","THA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.599351548902","10.7493287018327","10.8651725983084","10.9032222232789","11.1625329837375","11.4896563663978","11.8104545069584","12.1899241282474","12.963249681836","12.7218029746251","12.5021503821619","12.3563377278502","12.248238641465","12.1924593226103","12.2021860712099","12.3376259535208","12.5063328858181","12.4320225723405","12.6270994100034","12.56498433095","12.7637128716572","12.844379261588","12.9633685714715","13.055364182681","13.0904259513054","12.9571857499354","12.8198318114952","12.6360039171761","12.4659469150847","",
